taxonID	identifier	datasetID	datasetName	acceptedNameUsageID	parentNameUsageID	taxonomicStatus	taxonRank	verbatimTaxonRank	scientificName	kingdom	phylum	class	order	superfamily	family	genericName	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	source	namePublishedIn	nameAccordingTo	modified	description	taxonConceptID	scientificNameID	references	isExtinct
54115111	b3ebac07a99aa4ddf5d2ca1d958f36aa	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum cellulosum (Kl.) Ebihara & Dubuisson	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	cellulosum	NA	(Kl.) Ebihara & Dubuisson	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1932	http://www.catalogueoflife.org/col/details/species/id/b3ebac07a99aa4ddf5d2ca1d958f36aa	FALSE
54133834	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115112	NA	synonym	species	NA	Cephalomanes clathratum (Tag.) K. Iwats.	Plantae	NA	NA	NA	NA	NA	Cephalomanes	Abrodictyum	NA	clathratum	NA	(Tag.) K. Iwats.	NA	NA	NA	NA	NA	NA	ferns-1933-syn-1	http://www.catalogueoflife.org/col/details/species/id/9745c787af30637408c4a3c1e7b717de/synonym/70185f0ad75abaece8ae9526312337af	NA
54133835	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115112	NA	synonym	species	NA	Trichomanes clathratum Tag.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	clathratum	NA	Tag.	NA	NA	NA	NA	NA	NA	ferns-1933-syn-2	http://www.catalogueoflife.org/col/details/species/id/9745c787af30637408c4a3c1e7b717de/synonym/643e92a5e8af729170c62699351d9e09	NA
54115112	9745c787af30637408c4a3c1e7b717de	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum clathratum (Tag.) Ebihara & K. Iwats.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	clathratum	NA	(Tag.) Ebihara & K. Iwats.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1933	http://www.catalogueoflife.org/col/details/species/id/9745c787af30637408c4a3c1e7b717de	FALSE
54133836	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115113	NA	synonym	species	NA	Trichomanes compactum Alderw.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	compactum	NA	Alderw.	NA	NA	NA	NA	NA	NA	ferns-1934-syn-1	http://www.catalogueoflife.org/col/details/species/id/e2926eb7fab4b4fcbf6a587811c10254/synonym/644fbb7f9fb2a88de7d344b360420fce	NA
54133837	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115113	NA	synonym	species	NA	Macroglena compacta (Alderw.) Copel.	Plantae	NA	NA	NA	NA	NA	Macroglena	Abrodictyum	NA	compacta	NA	(Alderw.) Copel.	NA	NA	NA	NA	NA	NA	ferns-1934-syn-2	http://www.catalogueoflife.org/col/details/species/id/e2926eb7fab4b4fcbf6a587811c10254/synonym/5d55ec204ccab4a3beff2da4e03b6e6a	NA
54115113	e2926eb7fab4b4fcbf6a587811c10254	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	provisionally accepted name	species	NA	Abrodictyum compactum (Alderw.) comb. ined.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	compactum	NA	(Alderw.) comb. ined.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1934	http://www.catalogueoflife.org/col/details/species/id/e2926eb7fab4b4fcbf6a587811c10254	FALSE
54133838	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115114	NA	synonym	species	NA	Cephalomanes cumingii (C. Presl) K. Iwats.	Plantae	NA	NA	NA	NA	NA	Cephalomanes	Abrodictyum	NA	cumingii	NA	(C. Presl) K. Iwats.	NA	NA	NA	NA	NA	NA	ferns-1935-syn-1	http://www.catalogueoflife.org/col/details/species/id/1cb3e209a9bfff6ef5dc58eb9bc38869/synonym/dad662910f4c3046ee3457b473e3b33a	NA
54133839	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115114	NA	synonym	species	NA	Habrodictyon cumingii (C. Presl) V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Habrodictyon	Abrodictyum	NA	cumingii	NA	(C. Presl) v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-1935-syn-2	http://www.catalogueoflife.org/col/details/species/id/1cb3e209a9bfff6ef5dc58eb9bc38869/synonym/9ebcbe8aa3b8033c47e5e8a5d219b10d	NA
54133840	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115114	NA	synonym	species	NA	Habrodictyon smithii (Hook.) V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Habrodictyon	Abrodictyum	NA	smithii	NA	(Hook.) v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-1935-syn-3	http://www.catalogueoflife.org/col/details/species/id/1cb3e209a9bfff6ef5dc58eb9bc38869/synonym/dff7e72a6aaf69be24ef05023777b8b0	NA
54133841	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115114	NA	synonym	species	NA	Trichomanes cumingii (Presl) C. Chr.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	cumingii	NA	(Presl) C. Chr.	NA	NA	NA	NA	NA	NA	ferns-1935-syn-4	http://www.catalogueoflife.org/col/details/species/id/1cb3e209a9bfff6ef5dc58eb9bc38869/synonym/5f0601702e7eb87be47a63634c78473d	NA
54133842	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115114	NA	synonym	species	NA	Trichomanes smithii Hook.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	smithii	NA	Hook.	NA	NA	NA	NA	NA	NA	ferns-1935-syn-5	http://www.catalogueoflife.org/col/details/species/id/1cb3e209a9bfff6ef5dc58eb9bc38869/synonym/4c8fb80cba73f8b1462a5f81eadd2f3d	NA
54115114	1cb3e209a9bfff6ef5dc58eb9bc38869	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum cumingii C. Presl	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	cumingii	NA	C. Presl	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1935	http://www.catalogueoflife.org/col/details/species/id/1cb3e209a9bfff6ef5dc58eb9bc38869	FALSE
54115115	597538a6bef60e8216a111a16b9be425	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum cylindratum Dubuisson	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	cylindratum	NA	Dubuisson	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1936	http://www.catalogueoflife.org/col/details/species/id/597538a6bef60e8216a111a16b9be425	FALSE
54133843	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115116	NA	synonym	species	NA	Selenodesmium dentatum (V. D. Bosch) Copel.	Plantae	NA	NA	NA	NA	NA	Selenodesmium	Abrodictyum	NA	dentatum	NA	(v. d. Bosch) Copel.	NA	NA	NA	NA	NA	NA	ferns-1937-syn-1	http://www.catalogueoflife.org/col/details/species/id/ea0532568ce54fd129b587edc128f074/synonym/84d99482f72bfac80648a0324298f4e0	NA
54133844	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115116	NA	synonym	species	NA	Selenodesmium longicollum (V. D. Bosch) Copel.	Plantae	NA	NA	NA	NA	NA	Selenodesmium	Abrodictyum	NA	longicollum	NA	(v. d. Bosch) Copel.	NA	NA	NA	NA	NA	NA	ferns-1937-syn-2	http://www.catalogueoflife.org/col/details/species/id/ea0532568ce54fd129b587edc128f074/synonym/783743cf81948cf379b0af4f6a631f7c	NA
54133845	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115116	NA	synonym	species	NA	Trichomanes cartilagineum Vieill. & Pancher	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	cartilagineum	NA	Vieill. & Pancher	NA	NA	NA	NA	NA	NA	ferns-1937-syn-3	http://www.catalogueoflife.org/col/details/species/id/ea0532568ce54fd129b587edc128f074/synonym/e33ef1604c7b8c54cd7631cffffa4b49	NA
54133846	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115116	NA	synonym	species	NA	Trichomanes dentatum V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	dentatum	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-1937-syn-4	http://www.catalogueoflife.org/col/details/species/id/ea0532568ce54fd129b587edc128f074/synonym/a03dadbf06c0ae2493acd807d219d781	NA
54133847	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115116	NA	synonym	species	NA	Trichomanes ferrugineum Fourn.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	ferrugineum	NA	Fourn.	NA	NA	NA	NA	NA	NA	ferns-1937-syn-5	http://www.catalogueoflife.org/col/details/species/id/ea0532568ce54fd129b587edc128f074/synonym/30b9d071f01ee8f00dca5cbd311b5e44	NA
54133848	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115116	NA	synonym	species	NA	Trichomanes longicollum V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	longicollum	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-1937-syn-6	http://www.catalogueoflife.org/col/details/species/id/ea0532568ce54fd129b587edc128f074/synonym/14e832a725ae802f6297649fba9e5456	NA
54133849	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115116	NA	synonym	species	NA	Trichomanes platyderon Fourn.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	platyderon	NA	Fourn.	NA	NA	NA	NA	NA	NA	ferns-1937-syn-7	http://www.catalogueoflife.org/col/details/species/id/ea0532568ce54fd129b587edc128f074/synonym/f1e56237a4f2418bf760226829883296	NA
54133850	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115116	NA	synonym	species	NA	Trichomanes pumilum V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	pumilum	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-1937-syn-8	http://www.catalogueoflife.org/col/details/species/id/ea0532568ce54fd129b587edc128f074/synonym/b849986292c639966166786f3c8be39d	NA
54115116	ea0532568ce54fd129b587edc128f074	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum dentatum (V. D. Bosch) Ebihara & K. Iwats.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	dentatum	NA	(v. d. Bosch) Ebihara & K. Iwats.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1937	http://www.catalogueoflife.org/col/details/species/id/ea0532568ce54fd129b587edc128f074	FALSE
54133851	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115117	NA	synonym	species	NA	Selenodesmium elongatum (A. Cunn.) Copel.	Plantae	NA	NA	NA	NA	NA	Selenodesmium	Abrodictyum	NA	elongatum	NA	(A. Cunn.) Copel.	NA	NA	NA	NA	NA	NA	ferns-1938-syn-1	http://www.catalogueoflife.org/col/details/species/id/e920103fce13e47007a0b1c96f362908/synonym/edcaaf8b9d7eb89bdd850a4fda15b777	NA
54133852	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115117	NA	synonym	species	NA	Trichomanes elongatum A. Cunn.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	elongatum	NA	A. Cunn.	NA	NA	NA	NA	NA	NA	ferns-1938-syn-2	http://www.catalogueoflife.org/col/details/species/id/e920103fce13e47007a0b1c96f362908/synonym/386fc8beb2b1f8e4a680bea2f294161d	NA
54133853	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115117	NA	synonym	species	NA	Trichomanes polyodon Col.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	polyodon	NA	Col.	NA	NA	NA	NA	NA	NA	ferns-1938-syn-3	http://www.catalogueoflife.org/col/details/species/id/e920103fce13e47007a0b1c96f362908/synonym/b788ea809028d469a2b0b5825fd0d3a3	NA
54133854	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115117	NA	synonym	infraspecies	var.	Trichomanes rigidum var. elongatum (A. Cunn.) Hook. & Baker	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	rigidum	elongatum	(A. Cunn.) Hook. & Baker	NA	NA	NA	NA	NA	NA	ferns-1938-syn-4	http://www.catalogueoflife.org/col/details/species/id/e920103fce13e47007a0b1c96f362908/synonym/376d714799b337670f0c4989c9189670	NA
54115117	e920103fce13e47007a0b1c96f362908	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum elongatum (A. Cunn.) Ebihara & K. Iwats.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	elongatum	NA	(A. Cunn.) Ebihara & K. Iwats.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1938	http://www.catalogueoflife.org/col/details/species/id/e920103fce13e47007a0b1c96f362908	FALSE
54133855	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115118	NA	synonym	species	NA	Trichomanes extravagans Copel.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	extravagans	NA	Copel.	NA	NA	NA	NA	NA	NA	ferns-1939-syn-1	http://www.catalogueoflife.org/col/details/species/id/cb9ab939a68fc132858ba47f9c32a1d9/synonym/e6ee86190c248596dfcb6c066ff6d6a1	NA
54133856	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115118	NA	synonym	species	NA	Selenodesmium extravagans (Copel.) Copel.	Plantae	NA	NA	NA	NA	NA	Selenodesmium	Abrodictyum	NA	extravagans	NA	(Copel.) Copel.	NA	NA	NA	NA	NA	NA	ferns-1939-syn-2	http://www.catalogueoflife.org/col/details/species/id/cb9ab939a68fc132858ba47f9c32a1d9/synonym/e68ee5d34d77c082af60ac2b79dbee31	NA
54115118	cb9ab939a68fc132858ba47f9c32a1d9	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	provisionally accepted name	species	NA	Abrodictyum extravagans (Copel.) comb. ined.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	extravagans	NA	(Copel.) comb. ined.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1939	http://www.catalogueoflife.org/col/details/species/id/cb9ab939a68fc132858ba47f9c32a1d9	FALSE
54133857	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115119	NA	synonym	species	NA	Macroglena flavofusca (V. D. Bosch) Copel.	Plantae	NA	NA	NA	NA	NA	Macroglena	Abrodictyum	NA	flavofusca	NA	(v. d. Bosch) Copel.	NA	NA	NA	NA	NA	NA	ferns-1940-syn-1	http://www.catalogueoflife.org/col/details/species/id/3e22c31827b7e812380753878fb03dd2/synonym/e5c8fd8115d70662d3e3b6a613e03ce7	NA
54133858	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115119	NA	synonym	species	NA	Trichomanes flavofuscum V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	flavofuscum	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-1940-syn-2	http://www.catalogueoflife.org/col/details/species/id/3e22c31827b7e812380753878fb03dd2/synonym/31a9fbfc96deea6b5cbed4e8a14853f0	NA
54133859	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115119	NA	synonym	infraspecies	var.	Trichomanes caudatum var. flavofuscum Bosch ex Bonap.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	caudatum	flavofuscum	Bosch ex Bonap.	NA	NA	NA	NA	NA	NA	ferns-1940-syn-3	http://www.catalogueoflife.org/col/details/species/id/3e22c31827b7e812380753878fb03dd2/synonym/e30fcb1c2030976d7d891ac48c5f3cf2	NA
54115119	3e22c31827b7e812380753878fb03dd2	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum flavofuscum (V. D. Bosch) Ebihara & K. Iwats.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	flavofuscum	NA	(v. d. Bosch) Ebihara & K. Iwats.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1940	http://www.catalogueoflife.org/col/details/species/id/3e22c31827b7e812380753878fb03dd2	FALSE
54133860	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115120	NA	synonym	species	NA	Trichomanes franceae (Bauret & Dubuisson) Christenh.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	franceae	NA	(Bauret & Dubuisson) Christenh.	NA	NA	NA	NA	NA	NA	ferns-1941-syn-1	http://www.catalogueoflife.org/col/details/species/id/70d47f632814c59f11307915e7e6ab51/synonym/aed86d2a1ffd8afecc694bda4aeb4ced	NA
54115120	70d47f632814c59f11307915e7e6ab51	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum franceae Dubuisson et al.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	franceae	NA	Dubuisson et al.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1941	http://www.catalogueoflife.org/col/details/species/id/70d47f632814c59f11307915e7e6ab51	FALSE
54133861	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115121	NA	synonym	species	NA	Cephalomanes gemmatum (J. Sm. ex Bak.) K. Iwats.	Plantae	NA	NA	NA	NA	NA	Cephalomanes	Abrodictyum	NA	gemmatum	NA	(J. Sm. ex Bak.) K. Iwats.	NA	NA	NA	NA	NA	NA	ferns-1942-syn-1	http://www.catalogueoflife.org/col/details/species/id/d3828596d8e436a1168762663df3bc8b/synonym/069ad964d683ff95eb2c91b952ab2117	NA
54133862	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115121	NA	synonym	species	NA	Trichomanes gemmatum (J. Sm. ex Bak.) Hook.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	gemmatum	NA	(J. Sm. ex Bak.) Hook.	NA	NA	NA	NA	NA	NA	ferns-1942-syn-2	http://www.catalogueoflife.org/col/details/species/id/d3828596d8e436a1168762663df3bc8b/synonym/0fd013facc4bb1db67c5e4ae02c65a09	NA
54133863	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115121	NA	synonym	species	NA	Macroglena gemmata (J. Sm. ex Bak.) Copel.	Plantae	NA	NA	NA	NA	NA	Macroglena	Abrodictyum	NA	gemmata	NA	(J. Sm. ex Bak.) Copel.	NA	NA	NA	NA	NA	NA	ferns-1942-syn-3	http://www.catalogueoflife.org/col/details/species/id/d3828596d8e436a1168762663df3bc8b/synonym/ea81dfea17865f94c0efcf5b767bb483	NA
54133864	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115121	NA	synonym	species	NA	Trichomanes gemmatum J. Sm.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	gemmatum	NA	J. Sm.	NA	NA	NA	NA	NA	NA	ferns-1942-syn-4	http://www.catalogueoflife.org/col/details/species/id/d3828596d8e436a1168762663df3bc8b/synonym/af59a27504bb1c8aba7032ddc398921e	NA
54115121	d3828596d8e436a1168762663df3bc8b	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	provisionally accepted name	species	NA	Abrodictyum gemmatum (J. Sm. ex Bak.) comb. ined.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	gemmatum	NA	(J. Sm. ex Bak.) comb. ined.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1942	http://www.catalogueoflife.org/col/details/species/id/d3828596d8e436a1168762663df3bc8b	FALSE
54133865	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115122	NA	synonym	species	NA	Selenodesmium guineense (Afzel. ex Sw.) Pic. Serm.	Plantae	NA	NA	NA	NA	NA	Selenodesmium	Abrodictyum	NA	guineense	NA	(Afzel. ex Sw.) Pic. Serm.	NA	NA	NA	NA	NA	NA	ferns-1943-syn-1	http://www.catalogueoflife.org/col/details/species/id/c381cb00874a1dafcf6389339d81dd98/synonym/d6d8f97a99911ab63f86bc056f2d71f6	NA
54133866	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115122	NA	synonym	species	NA	Trichomanes batrachoglossum Copel.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	batrachoglossum	NA	Copel.	NA	NA	NA	NA	NA	NA	ferns-1943-syn-2	http://www.catalogueoflife.org/col/details/species/id/c381cb00874a1dafcf6389339d81dd98/synonym/cfa5d1018670747d5e094731101ab04c	NA
54133867	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115122	NA	synonym	species	NA	Trichomanes guineense Afzel. ex Sw.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	guineense	NA	Afzel. ex Sw.	NA	NA	NA	NA	NA	NA	ferns-1943-syn-3	http://www.catalogueoflife.org/col/details/species/id/c381cb00874a1dafcf6389339d81dd98/synonym/53de414dbea4ce06e05e1cf3cc385876	NA
54133868	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115122	NA	synonym	species	NA	Trichomanes hartii Bak.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	hartii	NA	Bak.	NA	NA	NA	NA	NA	NA	ferns-1943-syn-4	http://www.catalogueoflife.org/col/details/species/id/c381cb00874a1dafcf6389339d81dd98/synonym/0cf816f475f924ba6f8efe6876daba95	NA
54133869	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115122	NA	synonym	species	NA	Trichomanes latisectum Christ	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	latisectum	NA	Christ	NA	NA	NA	NA	NA	NA	ferns-1943-syn-5	http://www.catalogueoflife.org/col/details/species/id/c381cb00874a1dafcf6389339d81dd98/synonym/b564c946fa71964c645cfc7455b8a058	NA
54115122	c381cb00874a1dafcf6389339d81dd98	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum guineense (Afzel. ex Sw.) J. P. Roux	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	guineense	NA	(Afzel. ex Sw.) J. P. Roux	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1943	http://www.catalogueoflife.org/col/details/species/id/c381cb00874a1dafcf6389339d81dd98	FALSE
54133870	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115123	NA	ambiguous synonym	species	NA	Trichomanes bifidum C. Presl	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	bifidum	NA	C. Presl	NA	NA	NA	NA	NA	NA	ferns-1944-syn-1	http://www.catalogueoflife.org/col/details/species/id/ccc3471cd0b8bfa5be9b4995d3755476/synonym/3ac8edd5276ada8ed577c23b453c6ab8	NA
54133871	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115123	NA	synonym	species	NA	Trichomanes idoneum C. V. Morton	Plantae	NA	NA	NA	NA	NA	Trichomanes	Abrodictyum	NA	idoneum	NA	C. V. Morton	NA	NA	NA	NA	NA	NA	ferns-1944-syn-2	http://www.catalogueoflife.org/col/details/species/id/ccc3471cd0b8bfa5be9b4995d3755476/synonym/aaf242b59394e52d0c4321836c8ed754	NA
54133872	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115123	NA	synonym	species	NA	Macroglena idonea (C. V. Morton) Parris	Plantae	NA	NA	NA	NA	NA	Macroglena	Abrodictyum	NA	idonea	NA	(C. V. Morton) Parris	NA	NA	NA	NA	NA	NA	ferns-1944-syn-3	http://www.catalogueoflife.org/col/details/species/id/ccc3471cd0b8bfa5be9b4995d3755476/synonym/80b69942b689044b75d34b3234f57e23	NA
54115123	ccc3471cd0b8bfa5be9b4995d3755476	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum idoneum (C. V. Morton) Ebihara & K. Iwats.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	idoneum	NA	(C. V. Morton) Ebihara & K. Iwats.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1944	http://www.catalogueoflife.org/col/details/species/id/ccc3471cd0b8bfa5be9b4995d3755476	FALSE
54133873	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115124	NA	synonym	species	NA	Macroglena kalimantanensis K. Iwats. & M. Kato	Plantae	NA	NA	NA	NA	NA	Macroglena	Abrodictyum	NA	kalimantanensis	NA	K. Iwats. & M. Kato	NA	NA	NA	NA	NA	NA	ferns-1945-syn-1	http://www.catalogueoflife.org/col/details/species/id/2a62d79162885ef1495e063c33ed4971/synonym/db0f6cd2dc5bc1dcf8888ec3f0b9d30b	NA
54115124	2a62d79162885ef1495e063c33ed4971	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54783845	accepted name	species	NA	Abrodictyum kalimantanense (K. Iwats. & M. Kato) Ebihara & K. Iwats.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Abrodictyum	Abrodictyum	NA	kalimantanense	NA	(K. Iwats. & M. Kato) Ebihara & K. Iwats.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-1945	http://www.catalogueoflife.org/col/details/species/id/2a62d79162885ef1495e063c33ed4971	FALSE
